COUNTY,field_2,UNIT,DIRECTION,LENGTH,
bari,6,43312,1,5000,
bari,6,43312,2,5000,
bari,6,43313,1,5000,
bari,6,43313,2,5000,
bari,6,43314,1,5000,
bari,6,43314,2,5000,
bari,6,43315,1,5000,
bari,6,43315,2,5000,
bari,6,43316,1,5000,
bari,6,43316,2,5000,
bari,6,43317,1,5000,
bari,6,43317,2,5000,
bari,6,43318,1,5000,
bari,6,43318,2,5000,
bari,6,43321,1,5000,
bari,6,43321,2,5000,
bari,6,43322,1,5000,
bari,6,43322,2,5000,
bari,6,43323,1,5000,
bari,6,43323,2,5000,
bari,6,43324,1,5000,
bari,6,43324,2,5000,
bari,6,43325,1,5000,
bari,6,43325,2,5000,
bari,6,43326,1,5000,
bari,6,43326,2,5000,
bari,6,43327,1,5000,
bari,6,43327,2,5000,
bari,6,43328,1,5000,
bari,6,43328,2,5000,
bari,6,43331,1,5000,
bari,6,43332,1,5000,
bari,6,43333,1,5000,
bari,6,43334,1,5000,
bari,6,43335,1,5000,
bari,6,43337,1,5000,
bari,6,43362,1,5000,
bari,6,43364,1,5000,
bari,6,43366,1,5000,
bari,6,43368,1,5000,
bari,6,43371,1,5000,
bari,6,43371,2,5000,
bari,6,43372,1,5000,
bari,6,43372,2,5000,
bari,6,43373,1,5000,
bari,6,43373,2,5000,
bari,6,43374,1,5000,
bari,6,43374,2,5000,
bari,6,43375,1,5000,
bari,6,43375,2,5000,
bari,6,43376,1,5000,
bari,6,43376,2,5000,
bari,6,43377,1,5000,
bari,6,43377,2,5000,
bari,6,43378,1,5000,
bari,6,43378,2,5000,
bari,6,43381,1,5000,
bari,6,43381,2,5000,
bari,6,43382,1,5000,
bari,6,43382,2,1673.438,
bari,6,43383,1,5000,
bari,6,43383,2,5000,
bari,6,43384,1,5000,
bari,6,43384,2,4157.188,
bari,6,43385,1,5000,
bari,6,43385,2,5000,
bari,6,43386,1,3139.984,
bari,6,43386,2,2784.406,
bari,6,43387,1,5000,
bari,6,43387,2,5000,
bari,6,43388,1,3377.168,
bari,6,43388,2,2895.125,
bari,6,43401,1,5000,
bari,6,43401,2,5000,
bari,6,43402,1,5000,
bari,6,43402,2,5000,
bari,6,43403,1,4576.837,
bari,6,43403,2,3521.737,
bari,6,43404,1,5000,
bari,6,43404,2,5000,
bari,6,43405,1,5000,
bari,6,43405,2,5000,
bari,6,43406,1,5000,
bari,6,43406,2,5000,
bari,6,43407,1,5000,
bari,6,43407,2,5000,
bari,6,43408,1,5000,
bari,6,43408,2,5000,
bari,6,43411,1,5000,
bari,6,43411,2,5000,
bari,6,43412,1,5000,
bari,6,43412,2,5000,
bari,6,43413,1,5000,
bari,6,43413,2,5000,
bari,6,43414,1,5000,
bari,6,43414,2,5000,
bari,6,43415,1,5000,
bari,6,43415,2,5000,
bari,6,43416,1,5000,
bari,6,43416,2,5000,
bari,6,43417,1,5000,
bari,6,43417,2,5000,
bari,6,43418,1,5000,
bari,6,43418,2,5000,
bari,6,43421,1,5000,
bari,6,43421,2,5000,
bari,6,43422,1,5000,
bari,6,43422,2,5000,
bari,6,43423,1,5000,
bari,6,43423,2,5000,
bari,6,43424,1,5000,
bari,6,43424,2,5000,
bari,6,43425,1,5000,
bari,6,43425,2,5000,
bari,6,43426,1,5000,
bari,6,43426,2,5000,
bari,6,43427,1,5000,
bari,6,43427,2,5000,
bari,6,43428,1,5000,
bari,6,43428,2,5000,
bari,6,43431,1,5000,
bari,6,43432,1,5000,
bari,6,43433,1,5000,
bari,6,43434,1,5000,
bari,6,43435,1,5000,
bari,6,43437,1,5000,
bari,6,43462,1,5000,
bari,6,43464,1,5000,
bari,6,43466,1,5000,
bari,6,43468,1,5000,
bari,6,43471,1,5000,
bari,6,43471,2,5000,
bari,6,43472,1,5000,
bari,6,43472,2,5000,
bari,6,43473,1,5000,
bari,6,43473,2,5000,
bari,6,43474,1,5000,
bari,6,43474,2,5000,
bari,6,43475,1,5000,
bari,6,43475,2,5000,
bari,6,43476,1,5000,
bari,6,43476,2,5000,
bari,6,43477,1,5000,
bari,6,43477,2,5000,
bari,6,43478,1,5000,
bari,6,43478,2,5000,
bari,6,43481,1,5000,
bari,6,43481,2,5000,
bari,6,43482,1,5000,
bari,6,43482,2,5000,
bari,6,43483,1,5000,
bari,6,43483,2,5000,
bari,6,43484,1,5000,
bari,6,43484,2,3895.359,
bari,6,43485,1,5000,
bari,6,43485,2,5000,
bari,6,43486,1,5000,
bari,6,43486,2,5000,
bari,6,43487,1,5000,
bari,6,43487,2,5000,
bari,6,43488,1,5000,
bari,6,43488,2,5000,
bari,6,43491,1,5000,
bari,6,43491,2,1117.281,
bari,6,43493,1,2514.223,
bari,6,43495,1,1888.461,
bari,6,43495,2,2228.234,
bari,6,43501,1,5000,
bari,6,43501,2,5000,
bari,6,43502,1,5000,
bari,6,43502,2,5000,
bari,6,43503,1,5000,
bari,6,43503,2,5000,
bari,6,43504,1,5000,
bari,6,43504,2,5000,
bari,6,43505,1,5000,
bari,6,43505,2,5000,
bari,6,43506,1,5000,
bari,6,43506,2,5000,
bari,6,43507,1,5000,
bari,6,43507,2,5000,
bari,6,43508,1,5000,
bari,6,43508,2,5000,
bari,6,43511,1,5000,
bari,6,43511,2,5000,
bari,6,43512,1,5000,
bari,6,43512,2,5000,
bari,6,43513,1,5000,
bari,6,43513,2,5000,
bari,6,43514,1,5000,
bari,6,43514,2,5000,
bari,6,43515,1,5000,
bari,6,43515,2,5000,
bari,6,43516,1,5000,
bari,6,43516,2,5000,
bari,6,43517,1,5000,
bari,6,43517,2,5000,
bari,6,43518,1,5000,
bari,6,43518,2,5000,
bari,6,43521,1,5000,
bari,6,43521,2,5000,
bari,6,43522,1,5000,
bari,6,43522,2,5000,
bari,6,43523,1,5000,
bari,6,43523,2,5000,
bari,6,43524,1,5000,
bari,6,43524,2,5000,
bari,6,43525,1,5000,
bari,6,43525,2,5000,
bari,6,43526,1,5000,
bari,6,43526,2,5000,
bari,6,43527,1,5000,
bari,6,43527,2,5000,
bari,6,43528,1,5000,
bari,6,43528,2,5000,
bari,6,43531,1,5000,
bari,6,43532,1,5000,
bari,6,43533,1,5000,
bari,6,43534,1,5000,
bari,6,43535,1,5000,
bari,6,43537,1,5000,
bari,6,43562,1,5000,
bari,6,43564,1,5000,
bari,6,43566,1,5000,
bari,6,43568,1,5000,
bari,6,43571,1,5000,
bari,6,43571,2,5000,
bari,6,43572,1,5000,
bari,6,43572,2,5000,
bari,6,43573,1,5000,
bari,6,43573,2,5000,
bari,6,43574,1,5000,
bari,6,43574,2,5000,
bari,6,43575,1,5000,
bari,6,43575,2,5000,
bari,6,43576,1,5000,
bari,6,43576,2,5000,
bari,6,43577,1,5000,
bari,6,43577,2,5000,
bari,6,43578,1,5000,
bari,6,43578,2,5000,
bari,6,43581,1,5000,
bari,6,43581,2,5000,
bari,6,43582,1,5000,
bari,6,43582,2,5000,
bari,6,43583,1,5000,
bari,6,43583,2,5000,
bari,6,43584,1,5000,
bari,6,43584,2,5000,
bari,6,43585,1,5000,
bari,6,43585,2,5000,
bari,6,43586,1,5000,
bari,6,43586,2,5000,
bari,6,43587,1,5000,
bari,6,43587,2,5000,
bari,6,43588,1,5000,
bari,6,43588,2,5000,
bari,6,43591,1,5000,
bari,6,43591,2,5000,
bari,6,43592,1,5000,
bari,6,43592,2,561.125,
bari,6,43593,1,5000,
bari,6,43593,2,3339.203,
bari,6,43594,1,1262.715,
bari,6,43595,1,5000,
bari,6,43595,2,5000,
bari,6,43596,1,636.977,
bari,6,43596,2,1672.094,
bari,6,43597,1,5000,
bari,6,43597,2,4450.172,
bari,6,43601,1,5000,
bari,6,43601,2,5000,
bari,6,43602,1,5000,
bari,6,43602,2,5000,
bari,6,43603,1,5000,
bari,6,43603,2,5000,
bari,6,43604,1,5000,
bari,6,43604,2,5000,
bari,6,43605,1,5000,
bari,6,43605,2,5000,
bari,6,43606,1,5000,
bari,6,43606,2,5000,
bari,6,43607,1,5000,
bari,6,43607,2,5000,
bari,6,43608,1,5000,
bari,6,43608,2,5000,
bari,6,43611,1,5000,
bari,6,43611,2,5000,
bari,6,43612,1,5000,
bari,6,43612,2,5000,
bari,6,43613,1,5000,
bari,6,43613,2,5000,
bari,6,43614,1,5000,
bari,6,43614,2,5000,
bari,6,43615,1,5000,
bari,6,43615,2,5000,
bari,6,43616,1,5000,
bari,6,43616,2,5000,
bari,6,43617,1,5000,
bari,6,43617,2,5000,
bari,6,43618,1,5000,
bari,6,43618,2,5000,
bari,6,43621,1,5000,
bari,6,43621,2,5000,
bari,6,43622,1,5000,
bari,6,43622,2,5000,
bari,6,43623,1,5000,
bari,6,43623,2,5000,
bari,6,43624,1,5000,
bari,6,43624,2,5000,
bari,6,43625,1,5000,
bari,6,43625,2,5000,
bari,6,43626,1,5000,
bari,6,43626,2,5000,
bari,6,43627,1,5000,
bari,6,43627,2,5000,
bari,6,43628,1,5000,
bari,6,43628,2,5000,
bari,6,43631,1,5000,
bari,6,43632,1,5000,
bari,6,43633,1,5000,
bari,6,43634,1,5000,
bari,6,43635,1,5000,
bari,6,43637,1,5000,
bari,6,43662,1,5000,
bari,6,43664,1,5000,
bari,6,43666,1,5000,
bari,6,43668,1,5000,
bari,6,43671,1,5000,
bari,6,43671,2,5000,
bari,6,43672,1,5000,
bari,6,43672,2,5000,
bari,6,43673,1,5000,
bari,6,43673,2,5000,
bari,6,43674,1,5000,
bari,6,43674,2,5000,
bari,6,43675,1,5000,
bari,6,43675,2,5000,
bari,6,43676,1,5000,
bari,6,43676,2,5000,
bari,6,43677,1,5000,
bari,6,43677,2,5000,
bari,6,43678,1,5000,
bari,6,43678,2,5000,
bari,6,43681,1,5000,
bari,6,43681,2,5000,
bari,6,43682,1,5000,
bari,6,43682,2,5000,
bari,6,43683,1,5000,
bari,6,43683,2,5000,
bari,6,43684,1,5000,
bari,6,43684,2,5000,
bari,6,43685,1,5000,
bari,6,43685,2,5000,
bari,6,43686,1,5000,
bari,6,43686,2,5000,
bari,6,43687,1,5000,
bari,6,43687,2,5000,
bari,6,43688,1,5000,
bari,6,43688,2,5000,
bari,6,43691,1,5000,
bari,6,43691,2,5000,
bari,6,43692,1,5000,
bari,6,43692,2,3262.688,
bari,6,43693,1,5000,
bari,6,43693,2,5000,
bari,6,43694,1,5000,
bari,6,43694,2,2783.063,
bari,6,43695,1,5000,
bari,6,43695,2,5000,
bari,6,43696,1,2707.434,
bari,6,43696,2,2558.438,
bari,6,43697,1,5000,
bari,6,43697,2,5000,
bari,6,43698,1,5000,
bari,6,43698,2,3894.016,
bari,6,43701,1,5000,
bari,6,43701,2,5000,
bari,6,43702,1,5000,
bari,6,43702,2,5000,
bari,6,43703,1,5000,
bari,6,43703,2,5000,
bari,6,43704,1,5000,
bari,6,43704,2,5000,
bari,6,43705,1,5000,
bari,6,43705,2,5000,
bari,6,43706,1,5000,
bari,6,43706,2,5000,
bari,6,43707,1,5000,
bari,6,43707,2,5000,
bari,6,43708,1,5000,
bari,6,43708,2,5000,
bari,6,43711,1,5000,
bari,6,43711,2,5000,
bari,6,43712,1,5000,
bari,6,43712,2,5000,
bari,6,43713,1,5000,
bari,6,43713,2,5000,
bari,6,43714,1,5000,
bari,6,43714,2,5000,
bari,6,43715,1,5000,
bari,6,43715,2,5000,
bari,6,43716,1,5000,
bari,6,43716,2,5000,
bari,6,43717,1,5000,
bari,6,43717,2,5000,
bari,6,43718,1,5000,
bari,6,43718,2,5000,
bari,6,43721,1,5000,
bari,6,43721,2,5000,
bari,6,43722,1,5000,
bari,6,43722,2,5000,
bari,6,43723,1,5000,
bari,6,43723,2,5000,
bari,6,43724,1,5000,
bari,6,43724,2,5000,
bari,6,43725,1,5000,
bari,6,43725,2,5000,
bari,6,43726,1,5000,
bari,6,43726,2,5000,
bari,6,43727,1,5000,
bari,6,43727,2,5000,
bari,6,43728,1,5000,
bari,6,43728,2,5000,
bari,6,43731,1,5000,
bari,6,43732,1,5000,
bari,6,43733,1,5000,
bari,6,43734,1,5000,
bari,6,43735,1,5000,
bari,6,43737,1,5000,
bari,6,43762,1,5000,
bari,6,43764,1,5000,
bari,6,43766,1,5000,
bari,6,43768,1,5000,
bari,6,43771,1,5000,
bari,6,43771,2,5000,
bari,6,43772,1,5000,
bari,6,43772,2,5000,
bari,6,43773,1,5000,
bari,6,43773,2,5000,
bari,6,43774,1,5000,
bari,6,43774,2,5000,
bari,6,43775,1,5000,
bari,6,43775,2,5000,
bari,6,43776,1,5000,
bari,6,43776,2,5000,
bari,6,43777,1,5000,
bari,6,43777,2,5000,
bari,6,43778,1,5000,
bari,6,43778,2,5000,
bari,6,43781,1,5000,
bari,6,43781,2,5000,
bari,6,43782,1,5000,
bari,6,43782,2,5000,
bari,6,43783,1,5000,
bari,6,43783,2,5000,
bari,6,43784,1,5000,
bari,6,43784,2,5000,
bari,6,43785,1,5000,
bari,6,43785,2,5000,
bari,6,43786,1,5000,
bari,6,43786,2,5000,
bari,6,43787,1,5000,
bari,6,43787,2,5000,
bari,6,43788,1,5000,
bari,6,43788,2,5000,
bari,6,43791,1,5000,
bari,6,43791,2,5000,
bari,6,43792,1,5000,
bari,6,43792,2,5000,
bari,6,43793,1,5000,
bari,6,43793,2,5000,
bari,6,43794,1,5000,
bari,6,43794,2,1943.516,
bari,6,43795,1,5000,
bari,6,43795,2,5000,
bari,6,43796,1,5000,
bari,6,43796,2,5000,
bari,6,43797,1,5000,
bari,6,43797,2,5000,
bari,6,43798,1,4428.703,
bari,6,43798,2,5000,
bari,6,43801,1,5000,
bari,6,43801,2,5000,
bari,6,43802,1,5000,
bari,6,43802,2,5000,
bari,6,43803,1,5000,
bari,6,43803,2,5000,
bari,6,43804,1,5000,
bari,6,43804,2,5000,
bari,6,43805,1,5000,
bari,6,43805,2,5000,
bari,6,43806,1,5000,
bari,6,43806,2,5000,
bari,6,43807,1,5000,
bari,6,43807,2,5000,
bari,6,43808,1,5000,
bari,6,43808,2,5000,
bari,6,43811,1,5000,
bari,6,43811,2,5000,
bari,6,43812,1,5000,
bari,6,43812,2,5000,
bari,6,43813,1,5000,
bari,6,43813,2,5000,
bari,6,43814,1,5000,
bari,6,43814,2,5000,
bari,6,43815,1,5000,
bari,6,43815,2,5000,
bari,6,43816,1,5000,
bari,6,43816,2,5000,
bari,6,43817,1,5000,
bari,6,43817,2,5000,
bari,6,43818,1,5000,
bari,6,43818,2,5000,
bari,6,43821,1,5000,
bari,6,43821,2,5000,
bari,6,43822,1,5000,
bari,6,43822,2,5000,
bari,6,43823,1,5000,
bari,6,43823,2,5000,
bari,6,43824,1,5000,
bari,6,43824,2,5000,
bari,6,43825,1,5000,
bari,6,43825,2,5000,
bari,6,43826,1,5000,
bari,6,43826,2,5000,
bari,6,43827,1,5000,
bari,6,43827,2,5000,
bari,6,43828,1,5000,
bari,6,43828,2,5000,
bari,6,43831,1,5000,
bari,6,43832,1,5000,
bari,6,43833,1,5000,
bari,6,43834,1,5000,
bari,6,43835,1,5000,
bari,6,43837,1,5000,
bari,6,43862,1,5000,
bari,6,43864,1,5000,
bari,6,43866,1,5000,
bari,6,43868,1,5000,
bari,6,43871,1,5000,
bari,6,43871,2,5000,
bari,6,43872,1,5000,
bari,6,43872,2,5000,
bari,6,43873,1,5000,
bari,6,43873,2,5000,
bari,6,43874,1,5000,
bari,6,43874,2,5000,
bari,6,43875,1,5000,
bari,6,43875,2,5000,
bari,6,43876,1,5000,
bari,6,43876,2,5000,
bari,6,43877,1,5000,
bari,6,43877,2,5000,
bari,6,43878,1,5000,
bari,6,43878,2,5000,
bari,6,43881,1,5000,
bari,6,43881,2,5000,
bari,6,43882,1,5000,
bari,6,43882,2,5000,
bari,6,43883,1,5000,
bari,6,43883,2,5000,
bari,6,43884,1,5000,
bari,6,43884,2,5000,
bari,6,43885,1,5000,
bari,6,43885,2,5000,
bari,6,43886,1,5000,
bari,6,43886,2,5000,
bari,6,43887,1,5000,
bari,6,43887,2,5000,
bari,6,43888,1,5000,
bari,6,43888,2,5000,
bari,6,43891,1,5000,
bari,6,43891,2,5000,
bari,6,43892,1,5000,
bari,6,43892,2,5000,
bari,6,43893,1,5000,
bari,6,43893,2,5000,
bari,6,43894,1,5000,
bari,6,43894,2,5000,
bari,6,43895,1,5000,
bari,6,43895,2,5000,
bari,6,43896,1,5000,
bari,6,43896,2,5000,
bari,6,43897,1,5000,
bari,6,43897,2,5000,
bari,6,43898,1,5000,
bari,6,43898,2,5000,
bari,6,43901,1,5000,
bari,6,43901,2,5000,
bari,6,43902,1,5000,
bari,6,43902,2,5000,
bari,6,43903,1,5000,
bari,6,43903,2,5000,
bari,6,43904,1,5000,
bari,6,43904,2,5000,
bari,6,43905,1,5000,
bari,6,43905,2,5000,
bari,6,43906,1,5000,
bari,6,43906,2,5000,
bari,6,43907,1,5000,
bari,6,43907,2,5000,
bari,6,43908,1,5000,
bari,6,43908,2,5000,
bari,6,43911,1,5000,
bari,6,43911,2,5000,
bari,6,43912,1,5000,
bari,6,43912,2,5000,
bari,6,43913,1,5000,
bari,6,43913,2,5000,
bari,6,43914,1,5000,
bari,6,43914,2,5000,
bari,6,43915,1,5000,
bari,6,43915,2,5000,
bari,6,43916,1,5000,
bari,6,43916,2,5000,
bari,6,43917,1,5000,
bari,6,43917,2,5000,
bari,6,43918,1,5000,
bari,6,43918,2,5000,
bari,6,43921,1,5000,
bari,6,43921,2,5000,
bari,6,43922,1,5000,
bari,6,43922,2,5000,
bari,6,43923,1,5000,
bari,6,43923,2,5000,
bari,6,43924,1,5000,
bari,6,43924,2,5000,
bari,6,43925,1,5000,
bari,6,43925,2,5000,
bari,6,43926,1,5000,
bari,6,43926,2,5000,
bari,6,43927,1,5000,
bari,6,43927,2,5000,
bari,6,43928,1,5000,
bari,6,43928,2,5000,
bari,6,43931,1,5000,
bari,6,43932,1,5000,
bari,6,43933,1,5000,
bari,6,43934,1,5000,
bari,6,43935,1,5000,
bari,6,43937,1,5000,
bari,6,43962,1,5000,
bari,6,43964,1,5000,
bari,6,43966,1,5000,
bari,6,43968,1,5000,
bari,6,43971,1,5000,
bari,6,43971,2,5000,
bari,6,43972,1,5000,
bari,6,43972,2,5000,
bari,6,43973,1,5000,
bari,6,43973,2,5000,
bari,6,43974,1,5000,
bari,6,43974,2,5000,
bari,6,43975,1,5000,
bari,6,43975,2,5000,
bari,6,43976,1,5000,
bari,6,43976,2,5000,
bari,6,43977,1,5000,
bari,6,43977,2,5000,
bari,6,43978,1,5000,
bari,6,43978,2,5000,
bari,6,43981,1,5000,
bari,6,43981,2,5000,
bari,6,43982,1,5000,
bari,6,43982,2,5000,
bari,6,43983,1,5000,
bari,6,43983,2,5000,
bari,6,43984,1,5000,
bari,6,43984,2,5000,
bari,6,43985,1,5000,
bari,6,43985,2,5000,
bari,6,43986,1,5000,
bari,6,43986,2,5000,
bari,6,43987,1,5000,
bari,6,43987,2,5000,
bari,6,43988,1,5000,
bari,6,43988,2,5000,
bari,6,43991,1,5000,
bari,6,43991,2,5000,
bari,6,43992,1,5000,
bari,6,43992,2,5000,
bari,6,43993,1,5000,
bari,6,43993,2,5000,
bari,6,43994,1,5000,
bari,6,43994,2,5000,
bari,6,43995,1,5000,
bari,6,43995,2,5000,
bari,6,43996,1,5000,
bari,6,43996,2,5000,
bari,6,43997,1,5000,
bari,6,43997,2,5000,
bari,6,43998,1,5000,
bari,6,43998,2,5000,
bari,6,44701,1,5000,
bari,6,44701,2,5000,
bari,6,44702,1,5000,
bari,6,44702,2,1861.672,
bari,6,44703,1,3204.047,
bari,6,44704,1,1803.883,
bari,6,44705,1,5000,
bari,6,44705,2,5000,
bari,6,44706,1,4381.492,
bari,6,44706,2,4441.766,
bari,6,44707,1,2644.938,
bari,6,44707,2,3148.063,
bari,6,44711,1,1959.094,
bari,6,44801,1,5000,
bari,6,44801,2,5000,
bari,6,44802,1,5000,
bari,6,44802,2,5000,
bari,6,44803,1,5000,
bari,6,44803,2,5000,
bari,6,44804,1,5000,
bari,6,44804,2,5000,
bari,6,44805,1,5000,
bari,6,44805,2,5000,
bari,6,44806,1,5000,
bari,6,44806,2,5000,
bari,6,44807,1,5000,
bari,6,44807,2,5000,
bari,6,44808,1,5000,
bari,6,44808,2,5000,
bari,6,44811,1,5000,
bari,6,44811,2,4505.672,
bari,6,44812,1,4129.75,
bari,6,44813,1,5000,
bari,6,44813,2,1665.469,
bari,6,44815,1,5000,
bari,6,44815,2,5000,
bari,6,44816,2,925.766,
bari,6,44817,1,3530.867,
bari,6,44817,2,3085.578,
bari,6,44901,1,5000,
bari,6,44901,2,5000,
bari,6,44902,1,5000,
bari,6,44902,2,5000,
bari,6,44903,1,5000,
bari,6,44903,2,5000,
bari,6,44904,1,5000,
bari,6,44904,2,5000,
bari,6,44905,1,5000,
bari,6,44905,2,5000,
bari,6,44906,1,5000,
bari,6,44906,2,5000,
bari,6,44907,1,5000,
bari,6,44907,2,5000,
bari,6,44908,1,5000,
bari,6,44908,2,5000,
bari,6,44911,1,5000,
bari,6,44911,2,5000,
bari,6,44912,1,2164.586,
bari,6,44912,2,4021.078,
bari,6,44913,1,5000,
bari,6,44913,2,5000,
bari,6,44914,1,5000,
bari,6,44914,2,2345.859,
bari,6,44915,1,4643.109,
bari,6,44915,2,4557.531,
bari,6,44916,1,1259.453,
bari,6,44917,1,5000,
bari,6,44917,2,5000,
bari,6,44918,1,4728.641,
bari,6,44918,2,3765.953,
bari,6,44923,1,1199.992,
bari,6,51992,1,5000,
bari,6,51992,2,5000,
bari,6,51994,1,1363.54,
bari,6,51994,2,770.016,
bari,6,51995,1,2324.618,
bari,6,51995,2,2402.969,
bari,6,51996,1,5000,
bari,6,51996,2,5000,
bari,6,51998,1,3573.533,
bari,6,51998,2,4061.133,
bari,6,52702,1,2171.088,
bari,6,52705,2,556.484,
bari,6,52706,1,1611.102,
bari,6,52801,1,2551.746,
bari,6,52801,2,3180.141,
bari,6,52802,1,5000,
bari,6,52802,2,5000,
bari,6,52803,2,2014.969,
bari,6,52804,1,5000,
bari,6,52804,2,4468.609,
bari,6,52805,1,5000,
bari,6,52805,2,5000,
bari,6,52806,1,5000,
bari,6,52806,2,5000,
bari,6,52807,1,946.365,
bari,6,52807,2,1518.407,
bari,6,52808,1,5000,
bari,6,52808,2,5000,
bari,6,52811,1,5000,
bari,6,52811,2,486.656,
bari,6,52812,1,2124.096,
bari,6,52813,1,4228.914,
bari,6,52815,1,1373.098,
bari,6,52815,2,1871.235,
bari,6,52817,2,473.078,
bari,6,52901,1,5000,
bari,6,52901,2,5000,
bari,6,52902,1,5000,
bari,6,52902,2,5000,
bari,6,52903,1,5000,
bari,6,52903,2,5000,
bari,6,52904,1,5000,
bari,6,52904,2,5000,
bari,6,52905,1,5000,
bari,6,52905,2,5000,
bari,6,52906,1,5000,
bari,6,52906,2,5000,
bari,6,52907,1,5000,
bari,6,52907,2,5000,
bari,6,52908,1,5000,
bari,6,52908,2,5000,
bari,6,52911,1,5000,
bari,6,52911,2,5000,
bari,6,52912,1,5000,
bari,6,52912,2,4663.063,
bari,6,52913,1,5000,
bari,6,52913,2,5000,
bari,6,52914,1,5000,
bari,6,52914,2,1439.75,
bari,6,52915,1,5000,
bari,6,52915,2,5000,
bari,6,52916,1,5000,
bari,6,52916,2,5000,
bari,6,52917,1,5000,
bari,6,52917,2,5000,
bari,6,52918,1,3355.804,
bari,6,52918,2,3046.797,
bari,6,52921,1,4508.039,
bari,6,52921,2,3482.453,
bari,6,52922,1,5000,
bari,6,52922,2,3591.984,
bari,6,52924,1,3928.83,
bari,6,52925,1,5000,
bari,6,52925,2,5000,
bari,6,52926,1,5000,
bari,6,52926,2,5000,
bari,6,52927,1,409.778,
bari,6,52927,2,1127.984,
bari,6,52928,1,1212.757,
bari,6,52928,2,1470.266,
bari,6,52931,1,2459.015,
bari,6,52935,2,406.469,
bari,6,52972,1,1052.478,
bari,6,52975,1,116.622,
bari,6,52976,1,561.557,
elge,9,33061,1,151.805,
elge,9,33061,2,4232.703,
elge,9,33062,1,5000,
elge,9,33062,2,5000,
elge,9,33064,1,1199.492,
elge,9,33071,1,5000,
elge,9,33071,2,5000,
elge,9,33072,1,5000,
elge,9,33072,2,5000,
elge,9,33073,1,4797.461,
elge,9,33073,2,3671.68,
elge,9,33074,1,5000,
elge,9,33074,2,5000,
elge,9,33081,1,5000,
elge,9,33081,2,5000,
elge,9,33082,1,5000,
elge,9,33082,2,5000,
elge,9,33083,1,5000,
elge,9,33083,2,5000,
elge,9,33084,1,5000,
elge,9,33084,2,5000,
elge,9,33091,1,5000,
elge,9,33091,2,2789.055,
elge,9,33093,1,5000,
elge,9,33093,2,2302.648,
elge,9,33095,1,5000,
elge,9,33095,2,3349.297,
elge,9,33097,1,4271.148,
elge,9,33097,2,3224.516,
elge,9,33151,1,1322.469,
elge,9,33152,1,3801.906,
elge,9,33152,2,3168.43,
elge,9,33161,1,5000,
elge,9,33161,2,5000,
elge,9,33162,1,5000,
elge,9,33162,2,5000,
elge,9,33163,1,1378.25,
elge,9,33163,2,3896.938,
elge,9,33164,1,5000,
elge,9,33164,2,5000,
elge,9,33171,1,5000,
elge,9,33171,2,5000,
elge,9,33172,1,5000,
elge,9,33172,2,5000,
elge,9,33173,1,5000,
elge,9,33173,2,5000,
elge,9,33174,1,5000,
elge,9,33174,2,5000,
elge,9,33181,1,5000,
elge,9,33181,2,5000,
elge,9,33182,1,5000,
elge,9,33182,2,5000,
elge,9,33183,1,5000,
elge,9,33183,2,5000,
elge,9,33184,1,5000,
elge,9,33184,2,5000,
elge,9,33191,1,5000,
elge,9,33191,2,5000,
elge,9,33192,1,5000,
elge,9,33192,2,1508.883,
elge,9,33193,1,5000,
elge,9,33193,2,3009.914,
elge,9,33194,1,967.469,
elge,9,33196,1,2245.336,
elge,9,33196,2,2676.805,
elge,9,33197,1,5000,
elge,9,33197,2,4142.445,
elge,9,33241,2,797.984,
elge,9,33242,1,5000,
elge,9,33242,2,5000,
elge,9,33244,1,1262.906,
elge,9,33244,2,1119.547,
elge,9,33251,1,2663.234,
elge,9,33251,2,5000,
elge,9,33252,1,299.383,
elge,9,33252,2,631.258,
elge,9,33253,1,5000,
elge,9,33253,2,5000,
elge,9,33254,1,5000,
elge,9,33254,2,5000,
elge,9,33261,2,3428.82,
elge,9,33262,1,2597.234,
elge,9,33262,2,5000,
elge,9,33263,1,4231.023,
elge,9,33263,2,5000,
elge,9,33264,1,5000,
elge,9,33264,2,5000,
elge,9,33271,1,5000,
elge,9,33271,2,5000,
elge,9,33272,1,5000,
elge,9,33272,2,5000,
elge,9,33273,1,5000,
elge,9,33273,2,5000,
elge,9,33274,1,5000,
elge,9,33274,2,5000,
elge,9,33281,1,5000,
elge,9,33281,2,5000,
elge,9,33282,1,5000,
elge,9,33282,2,5000,
elge,9,33283,1,5000,
elge,9,33283,2,5000,
elge,9,33284,1,5000,
elge,9,33284,2,5000,
elge,9,33291,1,5000,
elge,9,33291,2,5000,
elge,9,33292,1,5000,
elge,9,33292,2,5000,
elge,9,33293,1,5000,
elge,9,33293,2,5000,
elge,9,33294,1,5000,
elge,9,33294,2,2913.695,
elge,9,33298,1,5000,
elge,9,33298,2,5000,
elge,9,33343,1,1048.578,
elge,9,33343,2,4207.125,
elge,9,33364,2,2016.508,
elge,9,33371,2,840.141,
elge,9,33372,1,689.688,
elge,9,33372,2,5000,
elge,9,33373,1,1637.047,
elge,9,33373,2,5000,
elge,9,33374,1,5000,
elge,9,33374,2,5000,
elge,9,33381,1,4810.141,
elge,9,33381,2,5000,
elge,9,33382,1,5000,
elge,9,33382,2,5000,
elge,9,33383,1,5000,
elge,9,33383,2,5000,
elge,9,33384,1,5000,
elge,9,33384,2,5000,
